Id,SalePrice
1753,185059.91889020425
1754,239241.17464515276
1755,147767.44211990625
1756,185059.91889020425
1757,185059.91889020425
1758,185059.91889020425
1759,185059.91889020425
1760,185059.91889020425
1761,185059.91889020425
1762,239241.17464515276
1763,170022.55343328693
1764,185059.91889020425
1765,185059.91889020425
1766,185059.91889020425
1767,185059.91889020425
1768,185059.91889020425
1769,185059.91889020425
1770,185059.91889020425
1771,185059.91889020425
1772,185059.91889020425
1773,185059.91889020425
1774,133455.76485142528
1775,185059.91889020425
1776,185059.91889020425
1777,95539.49625101939
1778,185059.91889020425
1779,185059.91889020425
1780,239241.17464515276
1781,185059.91889020425
1782,185059.91889020425
1783,239241.17464515276
1784,166766.0279050783
1785,95539.49625101939
1786,142933.37869082723
1787,166766.0279050783
1788,95539.49625101939
1789,95539.49625101939
1790,95539.49625101939
1791,133455.76485142528
1792,185059.91889020425
1793,185059.91889020425
1794,185059.91889020425
1795,185059.91889020425
1796,185059.91889020425
1797,142933.37869082723
1798,185059.91889020425
1799,185059.91889020425
1800,170022.55343328693
1801,142933.37869082723
1802,142933.37869082723
1803,239241.17464515276
1804,133455.76485142528
1805,185059.91889020425
1806,142933.37869082723
1807,133455.76485142528
1808,142933.37869082723
1809,166766.0279050783
1810,166766.0279050783
1811,130815.44234197402
1812,142933.37869082723
1813,142933.37869082723
1814,95539.49625101939
1815,95539.49625101939
1816,95539.49625101939
1817,166766.0279050783
1818,166766.0279050783
1819,166766.0279050783
1820,95539.49625101939
1821,142933.37869082723
1822,166766.0279050783
1823,95539.49625101939
1824,95539.49625101939
1825,166766.0279050783
1826,142933.37869082723
1827,95539.49625101939
1828,142933.37869082723
1829,95539.49625101939
1830,166766.0279050783
1831,166766.0279050783
1832,133455.76485142528
1833,166766.0279050783
1834,166766.0279050783
1835,130815.44234197402
1836,142933.37869082723
1837,147767.44211990625
1838,130815.44234197402
1839,185059.91889020425
1840,133455.76485142528
1841,133455.76485142528
1842,142933.37869082723
1843,185059.91889020425
1844,147767.44211990625
1845,170022.55343328693
1846,170022.55343328693
1847,170022.55343328693
1848,185059.91889020425
1849,185059.91889020425
1850,185059.91889020425
1851,239241.17464515276
1852,185059.91889020425
1853,200764.31383833173
1854,170022.55343328693
1855,170022.55343328693
1856,239241.17464515276
1857,166766.0279050783
1858,133455.76485142528
1859,133455.76485142528
1860,133455.76485142528
1861,133455.76485142528
1862,133455.76485142528
1863,133455.76485142528
1864,133455.76485142528
1865,185059.91889020425
1866,185059.91889020425
1867,185059.91889020425
1868,185059.91889020425
1869,185059.91889020425
1870,185059.91889020425
1871,185059.91889020425
1872,239241.17464515276
1873,239241.17464515276
1874,185059.91889020425
1875,185059.91889020425
1876,239241.17464515276
1877,185059.91889020425
1878,185059.91889020425
1879,185059.91889020425
1880,185059.91889020425
1881,185059.91889020425
1882,239241.17464515276
1883,239241.17464515276
1884,239241.17464515276
1885,185059.91889020425
1886,185059.91889020425
1887,185059.91889020425
1888,185059.91889020425
1889,239241.17464515276
1890,185059.91889020425
1891,102011.42016452327
1892,185059.91889020425
1893,185059.91889020425
1894,133455.76485142528
1895,185059.91889020425
1896,142933.37869082723
1897,142933.37869082723
1898,166766.0279050783
1899,95539.49625101939
1900,166766.0279050783
1901,142933.37869082723
1902,185059.91889020425
1903,133455.76485142528
1904,185059.91889020425
1905,185059.91889020425
1906,142933.37869082723
1907,185059.91889020425
1908,138475.5859269747
1909,138475.5859269747
1910,138475.5859269747
1911,170022.55343328693
1912,185059.91889020425
1913,166766.0279050783
1914,95539.49625101939
1915,200764.31383833173
1916,95539.49625101939
1917,239241.17464515276
1918,147767.44211990625
1919,147767.44211990625
1920,185059.91889020425
1921,185059.91889020425
1922,185059.91889020425
1923,239241.17464515276
1924,170022.55343328693
1925,239241.17464515276
1926,185059.91889020425
1927,185059.91889020425
1928,185059.91889020425
1929,147767.44211990625
1930,170022.55343328693
1931,147767.44211990625
1932,239241.17464515276
1933,239241.17464515276
1934,239241.17464515276
1935,239241.17464515276
1936,239241.17464515276
1937,239241.17464515276
1938,185059.91889020425
1939,200764.31383833173
1940,200764.31383833173
1941,239241.17464515276
1942,239241.17464515276
1943,200764.31383833173
1944,239241.17464515276
1945,185059.91889020425
1946,185059.91889020425
1947,200764.31383833173
1948,185059.91889020425
1949,185059.91889020425
1950,185059.91889020425
1951,185059.91889020425
1952,185059.91889020425
1953,185059.91889020425
1954,239241.17464515276
1955,239241.17464515276
1956,239241.17464515276
1957,185059.91889020425
1958,239241.17464515276
1959,133455.76485142528
1960,185059.91889020425
1961,185059.91889020425
1962,138475.5859269747
1963,138475.5859269747
1964,138475.5859269747
1965,138475.5859269747
1966,200764.31383833173
1967,185059.91889020425
1968,185059.91889020425
1969,185059.91889020425
1970,239241.17464515276
1971,239241.17464515276
1972,239241.17464515276
1973,239241.17464515276
1974,239241.17464515276
1975,185059.91889020425
1976,185059.91889020425
1977,239241.17464515276
1978,239241.17464515276
1979,200764.31383833173
1980,200764.31383833173
1981,200764.31383833173
1982,200764.31383833173
1983,200764.31383833173
1984,138475.5859269747
1985,200764.31383833173
1986,200764.31383833173
1987,185059.91889020425
1988,239241.17464515276
1989,239241.17464515276
1990,239241.17464515276
1991,200764.31383833173
1992,239241.17464515276
1993,239241.17464515276
1994,239241.17464515276
1995,239241.17464515276
1996,195001.10806338527
1997,239241.17464515276
1998,185059.91889020425
1999,239241.17464515276
2000,239241.17464515276
2001,239241.17464515276
2002,185059.91889020425
2003,239241.17464515276
2004,239241.17464515276
2005,185059.91889020425
2006,185059.91889020425
2007,185059.91889020425
2008,185059.91889020425
2009,239241.17464515276
2010,239241.17464515276
2011,185059.91889020425
2012,185059.91889020425
2013,239241.17464515276
2014,239241.17464515276
2015,239241.17464515276
2016,239241.17464515276
2017,239241.17464515276
2018,185059.91889020425
2019,185059.91889020425
2020,130815.44234197402
2021,185059.91889020425
2022,185059.91889020425
2023,142933.37869082723
2024,239241.17464515276
2025,239241.17464515276
2026,200764.31383833173
2027,138475.5859269747
2028,138475.5859269747
2029,138475.5859269747
2030,200764.31383833173
2031,200764.31383833173
2032,200764.31383833173
2033,200764.31383833173
2034,138475.5859269747
2035,239241.17464515276
2036,138475.5859269747
2037,138475.5859269747
2038,138475.5859269747
2039,200764.31383833173
2040,239241.17464515276
2041,185059.91889020425
2042,239241.17464515276
2043,170022.55343328693
2044,185059.91889020425
2045,185059.91889020425
2046,133455.76485142528
2047,239241.17464515276
2048,185059.91889020425
2049,133455.76485142528
2050,239241.17464515276
2051,185059.91889020425
2052,185059.91889020425
2053,185059.91889020425
2054,166766.0279050783
2055,185059.91889020425
2056,185059.91889020425
2057,185059.91889020425
2058,239241.17464515276
2059,185059.91889020425
2060,185059.91889020425
2061,185059.91889020425
2062,185059.91889020425
2063,185059.91889020425
2064,185059.91889020425
2065,185059.91889020425
2066,185059.91889020425
2067,185059.91889020425
2068,133455.76485142528
2069,185059.91889020425
2070,142933.37869082723
2071,95539.49625101939
2072,142933.37869082723
2073,185059.91889020425
2074,185059.91889020425
2075,185059.91889020425
2076,185059.91889020425
2077,185059.91889020425
2078,185059.91889020425
2079,142933.37869082723
2080,107982.11136929377
2081,142933.37869082723
2082,133455.76485142528
2083,142933.37869082723
2084,185059.91889020425
2085,185059.91889020425
2086,185059.91889020425
2087,142933.37869082723
2088,166766.0279050783
2089,95539.49625101939
2090,195001.10806338527
2091,130815.44234197402
2092,142933.37869082723
2093,142933.37869082723
2094,95539.49625101939
2095,130815.44234197402
2096,95539.49625101939
2097,142933.37869082723
2098,142933.37869082723
2099,185059.91889020425
2100,185059.91889020425
2101,130815.44234197402
2102,195001.10806338527
2103,142933.37869082723
2104,130815.44234197402
2105,166766.0279050783
2106,166766.0279050783
2107,166766.0279050783
2108,185059.91889020425
2109,185059.91889020425
2110,95539.49625101939
2111,142933.37869082723
2112,142933.37869082723
2113,142933.37869082723
2114,166766.0279050783
2115,142933.37869082723
2116,95539.49625101939
2117,142933.37869082723
2118,142933.37869082723
2119,107982.11136929377
2120,142933.37869082723
2121,185059.91889020425
2122,142933.37869082723
2123,95539.49625101939
2124,142933.37869082723
2125,166766.0279050783
2126,142933.37869082723
2127,239241.17464515276
2128,142933.37869082723
2129,95539.49625101939
2130,166766.0279050783
2131,142933.37869082723
2132,142933.37869082723
2133,95539.49625101939
2134,142933.37869082723
2135,95539.49625101939
2136,130815.44234197402
2137,185059.91889020425
2138,147767.44211990625
2139,170022.55343328693
2140,185059.91889020425
2141,147767.44211990625
2142,185059.91889020425
2143,147767.44211990625
2144,130815.44234197402
2145,185059.91889020425
2146,185059.91889020425
2147,130815.44234197402
2148,142933.37869082723
2149,170022.55343328693
2150,185059.91889020425
2151,142933.37869082723
2152,95539.49625101939
2153,185059.91889020425
2154,133455.76485142528
2155,239241.17464515276
2156,239241.17464515276
2157,185059.91889020425
2158,239241.17464515276
2159,170022.55343328693
2160,239241.17464515276
2161,185059.91889020425
2162,185059.91889020425
2163,185059.91889020425
2164,170022.55343328693
2165,185059.91889020425
2166,185059.91889020425
2167,185059.91889020425
2168,239241.17464515276
2169,239241.17464515276
2170,239241.17464515276
2171,185059.91889020425
2172,185059.91889020425
2173,185059.91889020425
2174,239241.17464515276
2175,239241.17464515276
2176,185059.91889020425
2177,239241.17464515276
2178,239241.17464515276
2179,200764.31383833173
2180,133455.76485142528
2181,185059.91889020425
2182,185059.91889020425
2183,185059.91889020425
2184,185059.91889020425
2185,147767.44211990625
2186,185059.91889020425
2187,170022.55343328693
2188,239241.17464515276
2189,185059.91889020425
2190,133455.76485142528
2191,133455.76485142528
2192,130815.44234197402
2193,142933.37869082723
2194,142933.37869082723
2195,185059.91889020425
2196,170022.55343328693
2197,95539.49625101939
2198,95539.49625101939
2199,133455.76485142528
2200,166766.0279050783
2201,142933.37869082723
2202,166766.0279050783
2203,166766.0279050783
2204,142933.37869082723
2205,142933.37869082723
2206,185059.91889020425
2207,166766.0279050783
2208,142933.37869082723
2209,185059.91889020425
2210,138475.5859269747
2211,95539.49625101939
2212,142933.37869082723
2213,142933.37869082723
2214,170022.55343328693
2215,95539.49625101939
2216,142933.37869082723
2217,185059.91889020425
2218,166766.0279050783
2219,142933.37869082723
2220,166766.0279050783
2221,200764.31383833173
2222,200764.31383833173
2223,185059.91889020425
2224,239241.17464515276
2225,133455.76485142528
2226,185059.91889020425
2227,200764.31383833173
2228,185059.91889020425
2229,239241.17464515276
2230,170022.55343328693
2231,239241.17464515276
2232,185059.91889020425
2233,185059.91889020425
2234,185059.91889020425
2235,185059.91889020425
2236,185059.91889020425
2237,185059.91889020425
2238,133455.76485142528
2239,185059.91889020425
2240,200764.31383833173
2241,147767.44211990625
2242,200764.31383833173
2243,138475.5859269747
2244,102011.42016452327
2245,102011.42016452327
2246,185059.91889020425
2247,138475.5859269747
2248,185059.91889020425
2249,185059.91889020425
2250,185059.91889020425
2251,166766.0279050783
2252,185059.91889020425
2253,170022.55343328693
2254,170022.55343328693
2255,239241.17464515276
2256,239241.17464515276
2257,239241.17464515276
2258,185059.91889020425
2259,239241.17464515276
2260,185059.91889020425
2261,200764.31383833173
2262,200764.31383833173
2263,239241.17464515276
2264,185059.91889020425
2265,130815.44234197402
2266,200764.31383833173
2267,185059.91889020425
2268,185059.91889020425
2269,185059.91889020425
2270,239241.17464515276
2271,185059.91889020425
2272,239241.17464515276
2273,185059.91889020425
2274,185059.91889020425
2275,185059.91889020425
2276,170022.55343328693
2277,239241.17464515276
2278,185059.91889020425
2279,185059.91889020425
2280,185059.91889020425
2281,200764.31383833173
2282,200764.31383833173
2283,138475.5859269747
2284,138475.5859269747
2285,200764.31383833173
2286,185059.91889020425
2287,185059.91889020425
2288,185059.91889020425
2289,185059.91889020425
2290,239241.17464515276
2291,239241.17464515276
2292,185059.91889020425
2293,185059.91889020425
2294,239241.17464515276
2295,185059.91889020425
2296,239241.17464515276
2297,239241.17464515276
2298,185059.91889020425
2299,239241.17464515276
2300,239241.17464515276
2301,239241.17464515276
2302,185059.91889020425
2303,185059.91889020425
2304,239241.17464515276
2305,200764.31383833173
2306,200764.31383833173
2307,200764.31383833173
2308,200764.31383833173
2309,200764.31383833173
2310,200764.31383833173
2311,200764.31383833173
2312,239241.17464515276
2313,239241.17464515276
2314,239241.17464515276
2315,239241.17464515276
2316,239241.17464515276
2317,185059.91889020425
2318,239241.17464515276
2319,239241.17464515276
2320,185059.91889020425
2321,200764.31383833173
2322,185059.91889020425
2323,170022.55343328693
2324,170022.55343328693
2325,185059.91889020425
2326,170022.55343328693
2327,239241.17464515276
2328,239241.17464515276
2329,239241.17464515276
2330,239241.17464515276
2331,239241.17464515276
2332,239241.17464515276
2333,239241.17464515276
2334,239241.17464515276
2335,239241.17464515276
2336,239241.17464515276
2337,185059.91889020425
2338,185059.91889020425
2339,185059.91889020425
2340,185059.91889020425
2341,185059.91889020425
2342,185059.91889020425
2343,185059.91889020425
2344,239241.17464515276
2345,239241.17464515276
2346,185059.91889020425
2347,185059.91889020425
2348,239241.17464515276
2349,239241.17464515276
2350,239241.17464515276
2351,185059.91889020425
2352,185059.91889020425
2353,239241.17464515276
2354,185059.91889020425
2355,185059.91889020425
2356,185059.91889020425
2357,185059.91889020425
2358,239241.17464515276
2359,138475.5859269747
2360,185059.91889020425
2361,185059.91889020425
2362,239241.17464515276
2363,185059.91889020425
2364,185059.91889020425
2365,200764.31383833173
2366,200764.31383833173
2367,200764.31383833173
2368,200764.31383833173
2369,200764.31383833173
2370,138475.5859269747
2371,138475.5859269747
2372,185059.91889020425
2373,239241.17464515276
2374,239241.17464515276
2375,200764.31383833173
2376,185059.91889020425
2377,185059.91889020425
2378,185059.91889020425
2379,239241.17464515276
2380,147767.44211990625
2381,185059.91889020425
2382,185059.91889020425
2383,185059.91889020425
2384,239241.17464515276
2385,185059.91889020425
2386,185059.91889020425
2387,185059.91889020425
2388,133455.76485142528
2389,185059.91889020425
2390,185059.91889020425
2391,185059.91889020425
2392,185059.91889020425
2393,185059.91889020425
2394,170022.55343328693
2395,239241.17464515276
2396,185059.91889020425
2397,185059.91889020425
2398,107982.11136929377
2399,185059.91889020425
2400,142933.37869082723
2401,185059.91889020425
2402,185059.91889020425
2403,133455.76485142528
2404,147767.44211990625
2405,170022.55343328693
2406,185059.91889020425
2407,185059.91889020425
2408,185059.91889020425
2409,185059.91889020425
2410,185059.91889020425
2411,185059.91889020425
2412,185059.91889020425
2413,185059.91889020425
2414,185059.91889020425
2415,133455.76485142528
2416,185059.91889020425
2417,185059.91889020425
2418,185059.91889020425
2419,142933.37869082723
2420,185059.91889020425
2421,185059.91889020425
2422,185059.91889020425
2423,142933.37869082723
2424,142933.37869082723
2425,166766.0279050783
2426,142933.37869082723
2427,166766.0279050783
2428,170022.55343328693
2429,185059.91889020425
2430,185059.91889020425
2431,185059.91889020425
2432,185059.91889020425
2433,185059.91889020425
2434,185059.91889020425
2435,185059.91889020425
2436,185059.91889020425
2437,185059.91889020425
2438,147767.44211990625
2439,95539.49625101939
2440,142933.37869082723
2441,95539.49625101939
2442,95539.49625101939
2443,95539.49625101939
2444,142933.37869082723
2445,142933.37869082723
2446,166766.0279050783
2447,166766.0279050783
2448,166766.0279050783
2449,166766.0279050783
2450,142933.37869082723
2451,166766.0279050783
2452,195001.10806338527
2453,185059.91889020425
2454,170022.55343328693
2455,158870.81511544008
2456,142933.37869082723
2457,142933.37869082723
2458,166766.0279050783
2459,107982.11136929377
2460,142933.37869082723
2461,142933.37869082723
2462,142933.37869082723
2463,142933.37869082723
2464,166766.0279050783
2465,142933.37869082723
2466,142933.37869082723
2467,166766.0279050783
2468,107982.11136929377
2469,142933.37869082723
2470,170022.55343328693
2471,239241.17464515276
2472,142933.37869082723
2473,130815.44234197402
2474,142933.37869082723
2475,166766.0279050783
2476,130815.44234197402
2477,130815.44234197402
2478,147767.44211990625
2479,185059.91889020425
2480,170022.55343328693
2481,185059.91889020425
2482,130815.44234197402
2483,185059.91889020425
2484,185059.91889020425
2485,185059.91889020425
2486,185059.91889020425
2487,239241.17464515276
2488,142933.37869082723
2489,185059.91889020425
2490,185059.91889020425
2491,185059.91889020425
2492,185059.91889020425
2493,185059.91889020425
2494,185059.91889020425
2495,185059.91889020425
2496,185059.91889020425
2497,142933.37869082723
2498,185059.91889020425
2499,95539.49625101939
2500,200764.31383833173
2501,185059.91889020425
2502,142933.37869082723
2503,142933.37869082723
2504,142933.37869082723
2505,239241.17464515276
2506,185059.91889020425
2507,185059.91889020425
2508,185059.91889020425
2509,185059.91889020425
2510,185059.91889020425
2511,185059.91889020425
2512,239241.17464515276
2513,239241.17464515276
2514,185059.91889020425
2515,185059.91889020425
2516,239241.17464515276
2517,185059.91889020425
2518,185059.91889020425
2519,239241.17464515276
2520,239241.17464515276
2521,239241.17464515276
2522,239241.17464515276
2523,185059.91889020425
2524,170022.55343328693
2525,170022.55343328693
2526,185059.91889020425
2527,185059.91889020425
2528,185059.91889020425
2529,185059.91889020425
2530,185059.91889020425
2531,185059.91889020425
2532,239241.17464515276
2533,239241.17464515276
2534,185059.91889020425
2535,239241.17464515276
2536,239241.17464515276
2537,185059.91889020425
2538,239241.17464515276
2539,185059.91889020425
2540,185059.91889020425
2541,239241.17464515276
2542,239241.17464515276
2543,147767.44211990625
2544,185059.91889020425
2545,142933.37869082723
2546,185059.91889020425
2547,170022.55343328693
2548,133455.76485142528
2549,239241.17464515276
2550,185059.91889020425
2551,102011.42016452327
2552,185059.91889020425
2553,133455.76485142528
2554,133455.76485142528
2555,158870.81511544008
2556,185059.91889020425
2557,185059.91889020425
2558,133455.76485142528
2559,95539.49625101939
2560,142933.37869082723
2561,166766.0279050783
2562,166766.0279050783
2563,166766.0279050783
2564,166766.0279050783
2565,185059.91889020425
2566,142933.37869082723
2567,130815.44234197402
2568,185059.91889020425
2569,185059.91889020425
2570,138475.5859269747
2571,185059.91889020425
2572,200764.31383833173
2573,185059.91889020425
2574,185059.91889020425
2575,142933.37869082723
2576,142933.37869082723
2577,166766.0279050783
2578,95539.49625101939
2579,142933.37869082723
2580,130815.44234197402
2581,185059.91889020425
2582,95539.49625101939
2583,200764.31383833173
2584,147767.44211990625
2585,185059.91889020425
2586,185059.91889020425
2587,185059.91889020425
2588,170022.55343328693
2589,147767.44211990625
2590,200764.31383833173
2591,185059.91889020425
2592,185059.91889020425
2593,185059.91889020425
2594,185059.91889020425
2595,185059.91889020425
2596,185059.91889020425
2597,185059.91889020425
2598,239241.17464515276
2599,185059.91889020425
2600,185059.91889020425
2601,200764.31383833173
2602,138475.5859269747
2603,102011.42016452327
2604,138475.5859269747
2605,138475.5859269747
2606,147767.44211990625
2607,170022.55343328693
2608,185059.91889020425
2609,239241.17464515276
2610,147767.44211990625
2611,185059.91889020425
2612,185059.91889020425
2613,185059.91889020425
2614,185059.91889020425
2615,185059.91889020425
2616,185059.91889020425
2617,185059.91889020425
2618,185059.91889020425
2619,185059.91889020425
2620,239241.17464515276
2621,239241.17464515276
2622,239241.17464515276
2623,239241.17464515276
2624,239241.17464515276
2625,138475.5859269747
2626,185059.91889020425
2627,200764.31383833173
2628,239241.17464515276
2629,239241.17464515276
2630,239241.17464515276
2631,239241.17464515276
2632,239241.17464515276
2633,200764.31383833173
2634,185059.91889020425
2635,147767.44211990625
2636,239241.17464515276
2637,147767.44211990625
2638,239241.17464515276
2639,170022.55343328693
2640,185059.91889020425
2641,185059.91889020425
2642,200764.31383833173
2643,138475.5859269747
2644,138475.5859269747
2645,138475.5859269747
2646,138475.5859269747
2647,138475.5859269747
2648,200764.31383833173
2649,185059.91889020425
2650,200764.31383833173
2651,138475.5859269747
2652,239241.17464515276
2653,185059.91889020425
2654,185059.91889020425
2655,185059.91889020425
2656,239241.17464515276
2657,239241.17464515276
2658,239241.17464515276
2659,239241.17464515276
2660,239241.17464515276
2661,185059.91889020425
2662,185059.91889020425
2663,239241.17464515276
2664,200764.31383833173
2665,185059.91889020425
2666,200764.31383833173
2667,239241.17464515276
2668,239241.17464515276
2669,185059.91889020425
2670,239241.17464515276
2671,239241.17464515276
2672,200764.31383833173
2673,200764.31383833173
2674,200764.31383833173
2675,200764.31383833173
2676,239241.17464515276
2677,239241.17464515276
2678,239241.17464515276
2679,239241.17464515276
2680,239241.17464515276
2681,239241.17464515276
2682,239241.17464515276
2683,239241.17464515276
2684,239241.17464515276
2685,239241.17464515276
2686,239241.17464515276
2687,185059.91889020425
2688,185059.91889020425
2689,185059.91889020425
2690,239241.17464515276
2691,239241.17464515276
2692,185059.91889020425
2693,185059.91889020425
2694,185059.91889020425
2695,239241.17464515276
2696,239241.17464515276
2697,239241.17464515276
2698,239241.17464515276
2699,200764.31383833173
2700,200764.31383833173
2701,239241.17464515276
2702,185059.91889020425
2703,133455.76485142528
2704,185059.91889020425
2705,185059.91889020425
2706,185059.91889020425
2707,185059.91889020425
2708,185059.91889020425
2709,185059.91889020425
2710,185059.91889020425
2711,170022.55343328693
2712,239241.17464515276
2713,200764.31383833173
2714,138475.5859269747
2715,138475.5859269747
2716,138475.5859269747
2717,239241.17464515276
2718,185059.91889020425
2719,130815.44234197402
2720,185059.91889020425
2721,185059.91889020425
2722,239241.17464515276
2723,185059.91889020425
2724,147767.44211990625
2725,185059.91889020425
2726,170022.55343328693
2727,130815.44234197402
2728,185059.91889020425
2729,239241.17464515276
2730,185059.91889020425
2731,95539.49625101939
